AÑO;MES;PROVINCIA_DESTINO;TIPO_ORIGEN;GASTO;TRANSACCION
2019;4;Araba/Álava;Internacional;378568;3503
2019;4;Araba/Álava;Interregional;879482;19854
2019;4;Araba/Álava;Regional;576274;11098
2019;4;Araba/Álava;Total Nacional;1455756;30952
2019;4;Asturias;Internacional;593712;11681
2019;4;Asturias;Interregional;3530009;73996
2019;4;Asturias;Total Nacional;3530009;73996
2019;4;Badajoz;Internacional;1002267;19826
2019;4;Badajoz;Interregional;1953443;45120
2019;4;Badajoz;Regional;373319;9158
2019;4;Badajoz;Total Nacional;2326762;54278
2019;4;Barcelona;Internacional;52863170;906925
2019;4;Barcelona;Interregional;10416669;334520
2019;4;Barcelona;Regional;9824745;316771
2019;4;Barcelona;Total Nacional;20241414;651291
2019;4;Bizkaia;Internacional;2789261;39029
2019;4;Bizkaia;Interregional;2715310;62377
2019;4;Bizkaia;Regional;813273;16608
2019;4;Bizkaia;Total Nacional;3528582;78985
2019;4;Burgos;Internacional;328891;7587
2019;4;Burgos;Interregional;1890865;41903
2019;4;Burgos;Regional;312518;7564
2019;4;Burgos;Total Nacional;2203384;49467
2019;4;Cantabria;Internacional;480380;9583
2019;4;Cantabria;Interregional;3733875;76945
2019;4;Cantabria;Total Nacional;3733875;76945
2019;4;Castellón/Castelló;Internacional;1371891;21912
2019;4;Castellón/Castelló;Interregional;2763806;61601
2019;4;Castellón/Castelló;Regional;877998;25357
2019;4;Castellón/Castelló;Total Nacional;3641804;86958
2019;4;Ceuta;Internacional;156797;2623
2019;4;Ceuta;Interregional;301776;8836
2019;4;Ceuta;Total Nacional;301776;8836
2019;4;Ciudad Real;Internacional;79753;2063
2019;4;Ciudad Real;Interregional;1465557;35217
2019;4;Ciudad Real;Regional;263521;6494
2019;4;Ciudad Real;Total Nacional;1729078;41711
2019;4;Cuenca;Internacional;90569;1808
2019;4;Cuenca;Interregional;1439793;34668
2019;4;Cuenca;Regional;156958;3973
2019;4;Cuenca;Total Nacional;1596751;38641
2019;4;Cáceres;Internacional;686805;13831
2019;4;Cáceres;Interregional;2048938;43094
2019;4;Cáceres;Regional;353213;9657
2019;4;Cáceres;Total Nacional;2402151;52751
2019;4;Cádiz;Internacional;5110780;100473
2019;4;Cádiz;Interregional;3688783;82196
2019;4;Cádiz;Regional;2236991;59160
2019;4;Cádiz;Total Nacional;5925774;141356
2019;4;Córdoba;Internacional;1707192;32967
2019;4;Córdoba;Interregional;1704701;38681
2019;4;Córdoba;Regional;1031170;27416
2019;4;Córdoba;Total Nacional;2735872;66097
2019;4;Gipuzkoa;Internacional;3043604;55888
2019;4;Gipuzkoa;Interregional;1901901;42939
2019;4;Gipuzkoa;Regional;606512;13510
2019;4;Gipuzkoa;Total Nacional;2508414;56449
2019;4;Girona;Internacional;26257946;393280
2019;4;Girona;Interregional;982501;26709
2019;4;Girona;Regional;10124220;253137
2019;4;Girona;Total Nacional;11106722;279846
2019;4;Granada;Internacional;3029433;65709
2019;4;Granada;Interregional;2873605;70369
2019;4;Granada;Regional;1982646;57036
2019;4;Granada;Total Nacional;4856251;127405
2019;4;Guadalajara;Internacional;87671;1811
2019;4;Guadalajara;Interregional;1502963;38496
2019;4;Guadalajara;Regional;92243;2620
2019;4;Guadalajara;Total Nacional;1595207;41116
2019;4;Huelva;Internacional;821706;15465
2019;4;Huelva;Interregional;1072161;22788
2019;4;Huelva;Regional;1052145;27790
2019;4;Huelva;Total Nacional;2124306;50578
2019;4;Huesca;Internacional;612561;9990
2019;4;Huesca;Interregional;2199022;47954
2019;4;Huesca;Regional;323863;7854
2019;4;Huesca;Total Nacional;2522885;55808
2019;4;Illes Balears;Internacional;19503826;280236
2019;4;Illes Balears;Interregional;5982005;143115
2019;4;Illes Balears;Total Nacional;5982005;143115
2019;4;Jaén;Internacional;215066;3840
2019;4;Jaén;Interregional;1438340;30970
2019;4;Jaén;Regional;610422;15762
2019;4;Jaén;Total Nacional;2048762;46732
2019;4;La Rioja;Internacional;313956;3934
2019;4;La Rioja;Interregional;1846594;37136
2019;4;La Rioja;Total Nacional;1846594;37136
2019;4;Las Palmas;Internacional;24608784;349053
2019;4;Las Palmas;Interregional;3145450;80318
2019;4;Las Palmas;Regional;1298746;35675
2019;4;Las Palmas;Total Nacional;4444195;115993
2019;4;León;Internacional;272889;5624
2019;4;León;Interregional;2237643;51391
2019;4;León;Regional;329139;7506
2019;4;León;Total Nacional;2566782;58897
2019;4;Lleida;Internacional;1476591;26577
2019;4;Lleida;Interregional;902125;22387
2019;4;Lleida;Regional;2984065;81571
2019;4;Lleida;Total Nacional;3886190;103958
2019;4;Lugo;Internacional;191405;4568
2019;4;Lugo;Interregional;1019753;21477
2019;4;Lugo;Regional;542697;12411
2019;4;Lugo;Total Nacional;1562450;33888
2019;4;Madrid;Internacional;28410725;499590
2019;4;Madrid;Interregional;42994430;1110735
2019;4;Madrid;Total Nacional;42994430;1110735
2019;4;Melilla;Internacional;108146;2154
2019;4;Melilla;Interregional;347368;11427
2019;4;Melilla;Total Nacional;347368;11427
2019;4;Murcia;Internacional;2404448;40446
2019;4;Murcia;Interregional;4911494;120049
2019;4;Murcia;Total Nacional;4911494;120049
2019;4;Málaga;Internacional;29435128;525937
2019;4;Málaga;Interregional;6310355;146038
2019;4;Málaga;Regional;3455474;99449
2019;4;Málaga;Total Nacional;9765829;245487
2019;4;Navarra;Internacional;557773;9015
2019;4;Navarra;Interregional;2545716;54530
2019;4;Navarra;Total Nacional;2545716;54530
2019;4;Ourense;Internacional;135976;2516
2019;4;Ourense;Interregional;715633;14573
2019;4;Ourense;Regional;444751;10162
2019;4;Ourense;Total Nacional;1160384;24735
2019;4;Palencia;Internacional;98552;1637
2019;4;Palencia;Interregional;542889;12297
2019;4;Palencia;Regional;213615;5247
2019;4;Palencia;Total Nacional;756504;17544
2019;4;Pontevedra;Internacional;812554;12809
2019;4;Pontevedra;Interregional;1554444;35681
2019;4;Pontevedra;Regional;1142277;27430
2019;4;Pontevedra;Total Nacional;2696721;63111
2019;4;Salamanca;Internacional;618436;11876
2019;4;Salamanca;Interregional;1786993;40249
2019;4;Salamanca;Regional;429965;10327
2019;4;Salamanca;Total Nacional;2216958;50576
2019;4;Santa Cruz de Tenerife;Internacional;15944812;265994
2019;4;Santa Cruz de Tenerife;Interregional;2432663;60055
2019;4;Santa Cruz de Tenerife;Regional;1108400;36916
2019;4;Santa Cruz de Tenerife;Total Nacional;3541062;96971
2019;4;Segovia;Internacional;186114;4711
2019;4;Segovia;Interregional;1331543;27435
2019;4;Segovia;Regional;257661;5625
2019;4;Segovia;Total Nacional;1589203;33060
2019;4;Sevilla;Internacional;6802561;152476
2019;4;Sevilla;Interregional;4452708;95695
2019;4;Sevilla;Regional;3278373;92383
2019;4;Sevilla;Total Nacional;7731081;188078
2019;4;Soria;Internacional;13358;289
2019;4;Soria;Interregional;722278;14575
2019;4;Soria;Regional;61847;1523
2019;4;Soria;Total Nacional;784125;16098
2019;4;Tarragona;Internacional;3357418;71836
2019;4;Tarragona;Interregional;1890155;48380
2019;4;Tarragona;Regional;7597629;192917
2019;4;Tarragona;Total Nacional;9487783;241297
2019;4;Teruel;Internacional;23495;367
2019;4;Teruel;Interregional;1171707;23280
2019;4;Teruel;Regional;133784;3257
2019;4;Teruel;Total Nacional;1305491;26537
2019;4;Toledo;Internacional;804149;12174
2019;4;Toledo;Interregional;3286173;80930
2019;4;Toledo;Regional;342017;9102
2019;4;Toledo;Total Nacional;3628190;90032
2019;4;Valencia/València;Internacional;5967561;126165
2019;4;Valencia/València;Interregional;5519939;160314
2019;4;Valencia/València;Regional;2033125;60627
2019;4;Valencia/València;Total Nacional;7553063;220941
2019;4;Valladolid;Internacional;410577;5500
2019;4;Valladolid;Interregional;1562690;35681
2019;4;Valladolid;Regional;1176025;24489
2019;4;Valladolid;Total Nacional;2738715;60170
2019;4;Zamora;Interregional;1051125;21641
2019;4;Zamora;Regional;288287;6104
2019;4;Zamora;Total Nacional;1339412;27745
2019;4;Zaragoza;Internacional;646462;11619
2019;4;Zaragoza;Interregional;3352806;91773
2019;4;Zaragoza;Regional;546413;12826
2019;4;Zaragoza;Total Nacional;3899220;104599
2019;4;Ávila;Internacional;54176;1068
2019;4;Ávila;Interregional;1243332;27907
2019;4;Ávila;Regional;162029;3856
2019;4;Ávila;Total Nacional;1405361;31763
2019;5;A Coruña;Internacional;1915426;37147
2019;5;A Coruña;Interregional;2384426;69255
2019;5;A Coruña;Regional;1867235;50054
2019;5;A Coruña;Total Nacional;4251661;119309
2019;5;Albacete;Internacional;87551;2225
2019;5;Albacete;Interregional;1221291;31419
2019;5;Albacete;Regional;346299;7903
2019;5;Albacete;Total Nacional;1567590;39322
2019;5;Alicante/Alacant;Internacional;15931909;302275
2019;5;Alicante/Alacant;Interregional;6893333;168129
2019;5;Alicante/Alacant;Regional;1307602;36649
2019;5;Alicante/Alacant;Total Nacional;8200935;204778
2019;5;Almería;Internacional;864932;16000
2019;5;Almería;Interregional;1429704;34318
2019;5;Almería;Regional;936778;25950
2019;5;Almería;Total Nacional;2366483;60268
2019;5;Araba/Álava;Internacional;581181;4276
2019;5;Araba/Álava;Interregional;884616;21029
2019;5;Araba/Álava;Regional;603356;12171
2019;5;Araba/Álava;Total Nacional;1487972;33200
2019;5;Asturias;Internacional;726254;14698
2019;5;Asturias;Interregional;2854322;61827
2019;5;Asturias;Total Nacional;2854322;61827
2019;5;Badajoz;Internacional;918420;19407
2019;5;Badajoz;Interregional;1554047;38465
2019;5;Badajoz;Regional;401174;9717
2019;5;Badajoz;Total Nacional;1955221;48182
2019;5;Barcelona;Internacional;57593522;1044246
2019;5;Barcelona;Interregional;11030781;369634
2019;5;Barcelona;Regional;10571493;350950
2019;5;Barcelona;Total Nacional;21602273;720584
2019;5;Bizkaia;Internacional;3150329;48175
2019;5;Bizkaia;Interregional;2711719;64718
2019;5;Bizkaia;Regional;864785;17841
2019;5;Bizkaia;Total Nacional;3576504;82559
2019;5;Burgos;Internacional;384015;9053
2019;5;Burgos;Interregional;1653247;37096
2019;5;Burgos;Regional;338464;8542
2019;5;Burgos;Total Nacional;1991710;45638
2019;5;Cantabria;Internacional;577112;12226
2019;5;Cantabria;Interregional;2977180;64727
2019;5;Cantabria;Total Nacional;2977180;64727
2019;5;Castellón/Castelló;Internacional;1265425;21884
2019;5;Castellón/Castelló;Interregional;2129726;49381
2019;5;Castellón/Castelló;Regional;765061;23750
2019;5;Castellón/Castelló;Total Nacional;2894787;73131
2019;5;Ceuta;Internacional;133275;2096
2019;5;Ceuta;Interregional;315926;10032
2019;5;Ceuta;Total Nacional;315926;10032
2019;5;Ciudad Real;Internacional;98441;2362
2019;5;Ciudad Real;Interregional;1255418;31033
2019;5;Ciudad Real;Regional;302572;7139
2019;5;Ciudad Real;Total Nacional;1557990;38172
2019;5;Cuenca;Internacional;94665;1918
2019;5;Cuenca;Interregional;1130420;29823
2019;5;Cuenca;Regional;160170;4315
2019;5;Cuenca;Total Nacional;1290590;34138
2019;5;Cáceres;Internacional;633711;13055
2019;5;Cáceres;Interregional;1551354;35122
2019;5;Cáceres;Regional;368031;10824
2019;5;Cáceres;Total Nacional;1919385;45946
2019;5;Cádiz;Internacional;5808647;121322
2019;5;Cádiz;Interregional;3284281;79824
2019;5;Cádiz;Regional;2779095;72319
2019;5;Cádiz;Total Nacional;6063376;152143
2019;5;Córdoba;Internacional;1747426;34264
2019;5;Córdoba;Interregional;1562134;38783
2019;5;Córdoba;Regional;1074025;30472
2019;5;Córdoba;Total Nacional;2636159;69255
2019;5;Gipuzkoa;Internacional;3931424;66900
2019;5;Gipuzkoa;Interregional;1550221;37107
2019;5;Gipuzkoa;Regional;605902;14150
2019;5;Gipuzkoa;Total Nacional;2156123;51257
2019;5;Girona;Internacional;30207540;448337
2019;5;Girona;Interregional;874211;26059
2019;5;Girona;Regional;7346022;193310
2019;5;Girona;Total Nacional;8220233;219369
2019;5;Granada;Internacional;3015140;67162
2019;5;Granada;Interregional;2015961;57825
2019;5;Granada;Regional;1923659;59090
2019;5;Granada;Total Nacional;3939620;116915
2019;5;Guadalajara;Internacional;90840;1764
2019;5;Guadalajara;Interregional;1477815;40882
2019;5;Guadalajara;Regional;103420;3044
2019;5;Guadalajara;Total Nacional;1581235;43926
2019;5;Huelva;Internacional;993316;15981
2019;5;Huelva;Interregional;947766;20349
2019;5;Huelva;Regional;1252269;32840
2019;5;Huelva;Total Nacional;2200035;53189
2019;5;Huesca;Internacional;791510;13313
2019;5;Huesca;Interregional;1416676;33157
2019;5;Huesca;Regional;240840;6626
2019;5;Huesca;Total Nacional;1657516;39783
2019;5;Illes Balears;Internacional;24575079;399223
2019;5;Illes Balears;Interregional;6721218;171134
2019;5;Illes Balears;Total Nacional;6721218;171134
2019;5;Jaén;Internacional;233585;4740
2019;5;Jaén;Interregional;1091821;27156
2019;5;Jaén;Regional;603050;16710
2019;5;Jaén;Total Nacional;1694870;43866
2019;5;La Rioja;Internacional;479971;5819
2019;5;La Rioja;Interregional;1566217;32442
2019;5;La Rioja;Total Nacional;1566217;32442
2019;5;Las Palmas;Internacional;18276769;268717
2019;5;Las Palmas;Interregional;3130305;84827
2019;5;Las Palmas;Regional;1214585;34865
2019;5;Las Palmas;Total Nacional;4344890;119692
2019;5;León;Internacional;432279;8751
2019;5;León;Interregional;1745863;42827
2019;5;León;Regional;317093;7824
2019;5;León;Total Nacional;2062956;50651
2019;5;Lleida;Internacional;1436992;29105
2019;5;Lleida;Interregional;622130;18929
2019;5;Lleida;Regional;2244765;68750
2019;5;Lleida;Total Nacional;2866895;87679
2019;5;Lugo;Internacional;309457;7348
2019;5;Lugo;Interregional;765037;16885
2019;5;Lugo;Regional;537452;12514
2019;5;Lugo;Total Nacional;1302489;29399
2019;5;Madrid;Internacional;33577003;585571
2019;5;Madrid;Interregional;44934499;1203305
2019;5;Madrid;Total Nacional;44934499;1203305
2019;5;Melilla;Internacional;87698;1692
2019;5;Melilla;Interregional;371548;13222
2019;5;Melilla;Total Nacional;371548;13222
2019;5;Murcia;Internacional;2195785;38722
2019;5;Murcia;Interregional;4376188;112040
2019;5;Murcia;Total Nacional;4376188;112040
2019;5;Málaga;Internacional;31756205;574018
2019;5;Málaga;Interregional;4792853;122129
2019;5;Málaga;Regional;3662599;104583
2019;5;Málaga;Total Nacional;8455451;226712
2019;5;Navarra;Internacional;617487;10374
2019;5;Navarra;Interregional;2431319;52552
2019;5;Navarra;Total Nacional;2431319;52552
2019;5;Ourense;Internacional;158820;2756
2019;5;Ourense;Interregional;533596;10992
2019;5;Ourense;Regional;419571;10225
2019;5;Ourense;Total Nacional;953167;21217
2019;5;Palencia;Internacional;103685;1718
2019;5;Palencia;Interregional;431868;10502
2019;5;Palencia;Regional;238507;5824
2019;5;Palencia;Total Nacional;670375;16326
2019;5;Pontevedra;Internacional;953076;14102
2019;5;Pontevedra;Interregional;1340249;31425
2019;5;Pontevedra;Regional;1181005;29007
2019;5;Pontevedra;Total Nacional;2521254;60432
2019;5;Salamanca;Internacional;632034;12907
2019;5;Salamanca;Interregional;1471414;38197
2019;5;Salamanca;Regional;460430;12356
2019;5;Salamanca;Total Nacional;1931844;50553
2019;5;Santa Cruz de Tenerife;Internacional;11563997;207284
2019;5;Santa Cruz de Tenerife;Interregional;2386905;62865
2019;5;Santa Cruz de Tenerife;Regional;1035460;35381
2019;5;Santa Cruz de Tenerife;Total Nacional;3422365;98246
2019;5;Segovia;Internacional;273248;6782
2019;5;Segovia;Interregional;1208166;27226
2019;5;Segovia;Regional;276759;6423
2019;5;Segovia;Total Nacional;1484925;33649
2019;5;Sevilla;Internacional;7466875;168552
2019;5;Sevilla;Interregional;4371207;103539
2019;5;Sevilla;Regional;3329957;98445
2019;5;Sevilla;Total Nacional;7701164;201984
2019;5;Soria;Internacional;17316;359
2019;5;Soria;Interregional;513650;11467
2019;5;Soria;Regional;59582;1590
2019;5;Soria;Total Nacional;573232;13057
2019;5;Tarragona;Internacional;4732839;102788
2019;5;Tarragona;Interregional;1442996;43625
2019;5;Tarragona;Regional;5427226;148151
2019;5;Tarragona;Total Nacional;6870222;191776
2019;5;Teruel;Internacional;23500;424
2019;5;Teruel;Interregional;746424;16145
2019;5;Teruel;Regional;131608;3185
2019;5;Teruel;Total Nacional;878032;19330
2019;5;Toledo;Internacional;960633;14753
2019;5;Toledo;Interregional;3361272;83932
2019;5;Toledo;Regional;373270;10420
2019;5;Toledo;Total Nacional;3734542;94352
2019;5;Valencia/València;Internacional;6419358;145869
2019;5;Valencia/València;Interregional;5573431;168515
2019;5;Valencia/València;Regional;2211494;68957
2019;5;Valencia/València;Total Nacional;7784924;237472
2019;5;Valladolid;Internacional;559280;6219
2019;5;Valladolid;Interregional;1444647;34516
2019;5;Valladolid;Regional;1204021;26122
2019;5;Valladolid;Total Nacional;2648668;60638
2019;5;Zamora;Interregional;724158;15811
2019;5;Zamora;Regional;271702;5896
2019;5;Zamora;Total Nacional;995860;21707
2019;5;Zaragoza;Internacional;714147;12773
2019;5;Zaragoza;Interregional;3069157;89332
2019;5;Zaragoza;Regional;590630;14270
2019;5;Zaragoza;Total Nacional;3659787;103602
2019;5;Ávila;Internacional;52568;1183
2019;5;Ávila;Interregional;1091420;26116
2019;5;Ávila;Regional;168878;4078
2019;5;Ávila;Total Nacional;1260298;30194
2019;6;A Coruña;Internacional;2214219;41074
2019;6;A Coruña;Interregional;2684412;73655
2019;6;A Coruña;Regional;1958586;50455
2019;6;A Coruña;Total Nacional;4642997;124110
2019;6;Albacete;Internacional;110695;2499
2019;6;Albacete;Interregional;1303296;32763
2019;6;Albacete;Regional;354888;8361
2019;6;Albacete;Total Nacional;1658184;41124
2019;6;Alicante/Alacant;Internacional;18182783;374719
2019;6;Alicante/Alacant;Interregional;9256416;210302
2019;6;Alicante/Alacant;Regional;1924624;49223
2019;6;Alicante/Alacant;Total Nacional;11181040;259525
2019;6;Almería;Internacional;927422;18243
2019;6;Almería;Interregional;2288591;44897
2019;6;Almería;Regional;1302779;30999
2019;6;Almería;Total Nacional;3591371;75896
2019;6;Araba/Álava;Internacional;488429;4202
2019;6;Araba/Álava;Interregional;882936;21166
2019;6;Araba/Álava;Regional;636869;12674
2019;6;Araba/Álava;Total Nacional;1519805;33840
2019;6;Asturias;Internacional;901340;17167
2019;6;Asturias;Interregional;3140083;67437
2019;6;Asturias;Total Nacional;3140083;67437
2019;6;Badajoz;Internacional;957179;20154
2019;6;Badajoz;Interregional;1508549;36962
2019;6;Badajoz;Regional;381501;9334
2019;6;Badajoz;Total Nacional;1890050;46296
2019;6;Barcelona;Internacional;61780986;1180567
2019;6;Barcelona;Interregional;11369139;374500
2019;6;Barcelona;Regional;10732402;339854
2019;6;Barcelona;Total Nacional;22101541;714354
2019;6;Bizkaia;Internacional;3064583;48558
2019;6;Bizkaia;Interregional;2904915;68289
2019;6;Bizkaia;Regional;897193;18222
2019;6;Bizkaia;Total Nacional;3802108;86511
2019;6;Burgos;Internacional;407520;9067
2019;6;Burgos;Interregional;1749890;39651
2019;6;Burgos;Regional;334932;8490
2019;6;Burgos;Total Nacional;2084822;48141
2019;6;Cantabria;Internacional;720702;14343
2019;6;Cantabria;Interregional;3883950;80740
2019;6;Cantabria;Total Nacional;3883950;80740
2019;6;Castellón/Castelló;Internacional;1530425;25886
2019;6;Castellón/Castelló;Interregional;3765720;72493
2019;6;Castellón/Castelló;Regional;1054290;28534
2019;6;Castellón/Castelló;Total Nacional;4820010;101027
2019;6;Ceuta;Internacional;162229;3030
2019;6;Ceuta;Interregional;344268;11176
2019;6;Ceuta;Total Nacional;344268;11176
2019;6;Ciudad Real;Internacional;92546;2138
2019;6;Ciudad Real;Interregional;1188852;30345
